id,puzzle,solution,clues,difficulty
11448,.13...5.7..8..3....6...5.2.1.......4...5.6.....5.8..7..3..9.2..9...6...14......9.,213649587548273169769815423182937654374526918695184372836791245957462831421358796,24,4.2
14729,......8..4....9..6..6.3.2..2.3.7...86......4...8.5.31...4.8....5.174..6.........7,139265874427819536856437291293174658615328749748956312974683125581742963362591487,25,3.5
49748,2.....3...94.1...7...9...215...41..9.6.........8.3...6..7..8..543..5........6....,216574398894213567753986421572641839361829754948735216627398145439157682185462973,24,3.1
85924,84.6.3..5..39..........57...6.....7..2..1..48..8...6..3.......7.9.1...2.......934,847623195653971482219845763461358279925716348738294651382469517594137826176582934,25,2.9
63044,..6.7......4.....18.....35....1..8.........35.3.28....98..1.5.77.1.4...9.......6.,356471928294358671817926354675134892128769435439285716983612547761543289542897163,24,2.7
15540,.....23.....5...6..4579....4....9...983..6.4.....7..2...9....3.5....1.......6.9..,871642395392518764645793182427859613983126547156374829719285436564931278238467951,23,2.6
78635,32.6....5...7....2..4....8.1...4.....7...2..6.9....7..9...3..5...5.8..........4..,328614975619758342754923681186347529473592816592861734947136258235489167861275493,21,3.8
13237,6....1.8....7....5513..8....2....89.....5.2...76......3......7....9.6.41.64.7....,647531982289764135513298764125347896438659217976812453391425678752986341864173529,25,3.3
67633,.5....8....4..3.1.......2.379.5..3.....9..........15.4..32.9...4..7.....5.6.....8,357126849264893715918457263791542386645938172832671594183269457429785631576314928,23,3.2
60126,........9..19...48.3...56.......9.56.....1....684..7....2..69...8........9673...2,724368519651927348839145627413279856975681234268453791342816975187592463596734182,25,3.3
31462,..5.1.2...........9..8.2.4..8.5..7.......3..2.27...5636..7.....1.......4.5.2..1..,745916238268437951931852647386524719519673482427198563694781325172365894853249176,24,4.1
53921,.3.67....65.........9.28.........9.2.73...4......3...6......8.4.8..6.....145..2..,832675149651394728749128653165847932273956481498231576526713894987462315314589267,23,2.6
88951,..2..93.......4..55......78..8..5.........526.4.2...8.6....3.....7.2.......51...3,482759361713684295596132478268975134971348526345261987654893712137426859829517643,23,2.7
58898,.74....8.6....12..8..6...94.1.78.....4.956.....52...3..97.6...8...............3.5,274539681659841273831672594916783452342956817785214936497365128563128749128497365,26,3.8
93735,.3...1..62....4.....7....24..39....1..1368....9..1.....1275....9.6........4...2.3,438521796269874135157693824823945671741368952695217348312756489986432517574189263,26,3.2
1833,.1.........8.169....2...67......2.9.5.79..3.....54....6.5..3..4.7..6....3....8...,716329458458716923932854671184632597567981342293547816625193784871465239349278165,24,3.0
80752,.92....87.....56...8..........936.12.........1..7..86..7..2......93.4.......5.9..,592163487437285691681497325748936512926518734153742869375629148819374256264851973,23,4.0
59131,3.9......5...6..73.1....86..2.1........95...2..56.43.......59.1...38....7........,369817254582469173417532869624173598173958642895624317236745981941386725758291436,24,3.7
70259,92.3..........5..6.4..7..8.......57..712.....3..1.....2..6....5.....82..6..53.8..,926381754718425936543976182462893571871254693359167428287619345135748269694532817,24,2.9
40937,.457....3132......7.............6..7...4..58.621........9..5.2.4.........7..8....,945728163132569748768341952584936217397412586621857439819675324456293871273184695,22,3.6
87011,..37......4..859...7.4..18..8.3...6.......857..4..9...1.8..........3.....52....1.,813792546246185973975463182581327469329614857764859231138246795497531628652978314,24,3.7
2068,........13.....52...54...7..1.9.7.3.......9.76...2..4...8.13..2...5..7..1.......4,789235461341876529265491873814957236523164987697328145458713692936542718172689354,24,2.6
18668,...68.......97..46..5..2.9.13.8..6....9.4...38.........12...9...9...6......4....5,971684352328975146645312798134859627269147583857263419512738964493526871786491235,24,2.8
92424,8...........47.....29....8...2.5....1....749..853...1.......3.19....5..7..6.2....,847592136631478529529613784492156873163287495785349612278964351914835267356721948,23,2.6
3590,5.94....6.6...2.8.14.....9....1..4...5..6.3......9...5.....6..7623......4.......2,589473216367912584142658793738125469954867321216394875895236147623741958471589632,24,3.1
64039,....5..1...5.8.7.28.7.1..6.5.3...8.....2......4.7.....9....1...4.....3......9.5..,324657918615984732897312465573169824189245673246738159938571246451826397762493581,22,3.4
41574,.9.8.4.7...........43..1.....2....8.....536...1..7..922...8.5...5.4...3.4..9....7,195864273628397451743521968362149785879253614514678392231786549957412836486935127,25,2.8
93046,.9.5....1...97..2...2..4...........89...4..3..3.78.4.637...9.1.6...........1...85,794532861813976524562814973147693258986245137235781496378459612651328749429167385,25,4.1
96104,9...3.8.11....8.3....5.......28......6..1.....13.79.5..2.....1..5....9.....7..5.4,945237861176948235238561479792856143564312798813479652429685317357124986681793524,24,3.0
73692,...1...5.46.......1.7...3..6..21.....9.8.4....4..3...8....2.916.3....7.....758...,329146857468375291157982364683217549592864173741539628875423916234691785916758432,25,2.7
50811,.....5.9.6..23..7.........1..74.....42....3.9....5...7.4..7...3.9.5...1..8.31.2..,314785692659231874872694531937428156425167389168953427541872963293546718786319245,25,4.4
66865,8...9.61.......2.....57.3.9..3..9.4.74.35...8........33.7.......1....47.6....1..2,875293614439168257162574389523819746746352198981647523397425861218936475654781932,26,3.6
87228,...16.3.....4....5.4.5...211..68....9.....5....6..2...35....2...........8.2...73.,295168347718423695643579821134685972927314586586792413351847269479236158862951734,23,2.8
21053,.1......4.831..6..4....2..8.41....5.6.2............7.61..5......9..43.....5..63.7,517869234283154679469732518941627853672385491358491726134578962796243185825916347,25,3.2
33147,....5...1...9....5..8..39...9..4..7.5......12.8.2.5...3.4.7..6......2.9...7...1..,439758621672914385158623947293841576546397812781265439314579268865132794927486153,24,2.9
74885,4...6....2.8.4...6...1.3...1.....7.378........6.98...4...2......9..3.8....5..8..7,437862591218549376956173248149625783782314965563987124871256439694731852325498617,24,3.6
50138,..2..645..86...9....9.4...1....7.3..27.1......5....8.2...73.1...97.........6.4...,712396458486521937539847261968472315273185694154963872845739126697218543321654789,25,3.2
43118,..5..2..6.9......721...7.......8....4..1.95....3...4.........9..5.8..6....1.3.84.,735942186694518327218367954579483261462179538183625479846251793357894612921736845,23,3.0
98691,....43.....59..6.3...6..........82...2.7...1..16..58...8..3..9..6259.....9....56.,679243158145987623238651947957418236823769415416325879584136792762594381391872564,26,2.7
48480,.....7....42...3...67....8...8.9...4....4..359..6..7.....2...53.7...4......81..2.,195387642842965371367421589518793264726148935934652718489276153271534896653819427,24,3.1
87853,.7..3....9....7....1..24....6....59...1...8.47....8..1....8..6.85..691.24....2...,674835219982617345513924786268741593391256874745398621129583467857469132436172958,26,2.6
95450,.9...4..6..65..4..83...9...................28.5.4.......7.268.9..31.....1.....2..,795214386216583497834679152972851634461937528358462971547326819623198745189745263,22,3.7
58347,.5...4.8....1..4......97...........97.9.2.....6..5..178...4...2..2...5..14.5..7..,357264981298135476614897325521476839789321654463958217835749162972613548146582793,24,4.1
76327,4..5......1..3.7.2....7..6...8..9.4.14......7..9...3...2...34.....61.....7.8...39,497562813516438792382971564738259641145386927269147385821793456953614278674825139,25,4.3
23814,.8..5391.........3.75....8.21....5....8....7..6.23...4.....9......4.........8..69,482653917691874253375921486214796538938145672567238194726319845859467321143582769,23,3.7
13141,.1.........7....28..8436...2...7364.1..2.9.................5.6..65.....27....4.5.,513782496647591328928436571289173645156249837374658219831925764465317982792864153,24,3.1
86836,...56........4....19...7..52.....7.36......89.7...1..2...71.......9..3483.5......,827569134536148297194237865248695713651372489973481652489713526712956348365824971,24,2.9
68474,.3..4......5.....78..9.7.26...7....8.....2....291..5.......38.9..........46....12,237846195695321487814957326461795238583462971729138564152673849978214653346589712,23,2.9
95810,..5.6.......93.24.8...7.....1.........36..1...2..91387...72.85..6..1.7.3.........,345862971671935248892174536917283465483657129526491387139726854264518793758349612,26,4.0
78683,.....7648...3..........9.7..42......1....375.....5..12..41.....7.196.5...3...8...,395217648467385291218649375542791836186423759973856412854132967721964583639578124,25,2.9
99073,..637.28.....65....4...235.....4..6.31..2..7......98...........5...81.....96.7...,956374281123865497847912356792148563318526974465739812681493725574281639239657148,25,2.7
78848,....7..6..3.6.....19..5...8..1..3.96......4...2...4..1...8.....4..7..85.9.5.4....,254378169738619245196452378841523796569187423327964581672835914413796852985241637,24,2.7
35869,..4.1....6....9.2.5...24.6.9....5.7...7....8..8....6.5......2...4.96...8..63.27..,724613859618579423539824167961485372457236981283791645375148296142967538896352714,26,4.0
14925,7..2.....4..1......5.8.7.2.....4......4.712...7.6...81......34.58......63.....1..,798264513432195867156837924215348679864971235973652481627519348581423796349786152,24,4.8
80072,.38.........4.6.......97.2.6....51..1..7..256.........47....9..9.2.4..8......1...,738512694291486375564397821647825139189734256325169748476258913912643587853971462,23,3.1
15422,8....12...15.7.......9....6...1..69..2..478..........1.8.4..7.....7839....9......,894361275615872349237954186543128697921647853768539421386495712152783964479216538,24,2.8
88483,749...3.......6.7...5.......9...5..7...1.3.4.3.1.....26..8..4.......1...4...2..13,749512386238496571165738294894265137526173948371984652613857429982341765457629813,24,3.0
64002,...54..8.89.........7..2...........716.3..2...3....4.1.7..8...3...19...2..6..4...,213549786895637124647812935589421367164375298732968451971286543458193672326754819,23,2.8
74099,..8.2.....5.8...47.....7..6.9.3.6...7..1..4....17..............4.7.8..39.2.5.....,678425391159863247342917856294356178736198425581742963915634782467281539823579614,23,4.7
35374,.4..3.8..9...1...6.6......44......7...26...89...29.4..72.9..5..5.6.4...1.........,241536897985417236367829154439185672152674389678293415723961548596348721814752963,25,3.3
85040,.....315.9.5........2..48......5....61.3.......4...71.5..2.......71....9....35.4.,468973152975812634132564897783451926619327485254689713541296378327148569896735241,23,4.2
60771,...1..7.381..37.266......1.....9.54...35.4....2.......2......6....41......6....7.,492168753815937426637245918168793542973524681524681397251379864789416235346852179,24,3.9
7068,..7......15..2...7.4..9.23.....6.1........45..1.5.3......61.8.....7....698.......,297358614153426987648197235475862193362971458819543762734615829521789346986234571,23,4.5
91253,..2.591..1..8.....78.26......6.2..43..7..42...........3...4...6.....5......1...89,632459178145873692789261435816527943957384261423916857391748526278695314564132789,24,3.7
2578,..37..9...17......8....6.....9.25.......1...3..4..8.5.7.....58......42.1..68...9.,463782915917543862852196347139425678685917423274368159741239586598674231326851794,24,3.2
15376,.8.1.....67..58..3..3..4.9.31....7.........5.....4......9....82...36........25..6,985132467674958213123674598318596724497283651256741839569417382842369175731825946,23,2.7
19876,..8.7...3...1..96......5.4....412........96..9.......7.7.....8..5.69....2.6...15.,698274513547183962132965748763412895824759631915836427479521386351698274286347159,24,3.7
50347,..6...3...25........8.4.6.2.3..75.4..1..2.5.......82.6...1.38.9...892............,196287354425936718378541692832675941614329587759418236247153869561892473983764125,25,5.0
46803,.....26..5.8..14...4....3.96.37...28....2...6............3.....9321.5...8...9...1,397482615568931472241657389653749128189523746724816953415368297932175864876294531,25,3.0
88569,.9......5.8...62..1.7........4.3...2.6.19.........2.......1......2.876.4.5..29.37,496271385385946271127358496814735962263194758579862143748613529932587614651429837,25,2.8
66939,....7..3.4.9..1.....36...9..8..3.6..1.......4...1.2....7........6529.....3.7..86.,628579431459321786713648295587934612192867354346152978971486523865293147234715869,24,3.4
53058,.....637.9...5....2.8.....6.57.912.....2.....6..3.7....3.....4.8.2...5....1.3....,415986372963752418278413956357891264184265793629347185536129847892674531741538629,24,3.1
36106,.....546...1.......9.476..875....9.4.........6..5..3...1.......973...6..2..78....,387215469461839275592476138758361924134927856629548317815692743973154682246783591,24,3.2
86872,4.13.6....79..........1....6....8.......4...57.....2.......15..3..8.5..22.8..9.46,421386957879254631536917428642578319193642875785193264967421583314865792258739146,24,2.6
